,Unnamed: 0,Date,Permit Number,Status,Permit Type,County,State
2889,2463.0,2019-08-07,B201907322,Final,Residential Pools and Spas,maricopa,AZ
2890,2464.0,2019-08-07,B201907321,Final,Residential Pools and Spas,maricopa,AZ
2891,2465.0,2019-08-06,B201907300,Issued,Residential Pools and Spas,maricopa,AZ
2892,2466.0,2019-08-05,B201907336,Terminate,Residential Pools and Spas,maricopa,AZ
2893,2467.0,2019-08-05,B201907265,Final,Residential Pools and Spas,maricopa,AZ
2894,2468.0,2019-08-05,B201907225,Final,Residential Pools and Spas,maricopa,AZ
2895,2469.0,2019-08-02,B201907191,Final,Residential Pools and Spas,maricopa,AZ
2896,2470.0,2019-08-02,B201907190,Final,Residential Pools and Spas,maricopa,AZ
2897,2471.0,2019-08-02,B201907189,Final,Residential Pools and Spas,maricopa,AZ
2898,2472.0,2019-08-01,B201907172,Issued,Residential Pools and Spas,maricopa,AZ
2899,2473.0,2019-08-01,B201907171,Final,Residential Pools and Spas,maricopa,AZ
2900,2474.0,2019-07-31,B201907098,Final,Residential Pools and Spas,maricopa,AZ
2901,2475.0,2019-07-31,B201907096,Final,Residential Pools and Spas,maricopa,AZ
2902,2476.0,2019-07-31,B201907092,Final,Residential Pools and Spas,maricopa,AZ
2903,2477.0,2019-07-30,B201907077,Final,Residential Pools and Spas,maricopa,AZ
2904,2478.0,2019-07-30,B201907060,Terminate,Residential Pools and Spas,maricopa,AZ
2905,2479.0,2019-07-30,B201907045,Final,Residential Pools and Spas,maricopa,AZ
2906,2480.0,2019-07-30,B201907036,Terminate,Residential Pools and Spas,maricopa,AZ
2907,2481.0,2019-07-30,B201907034,Final,Residential Pools and Spas,maricopa,AZ
2908,2482.0,2019-07-29,B201907013,Final,Residential Pools and Spas,maricopa,AZ
2909,2483.0,2019-07-29,B201907001,Final,Residential Pools and Spas,maricopa,AZ
2910,2484.0,2019-07-27,B201906981,Final,Residential Pools and Spas,maricopa,AZ
2911,2485.0,2019-07-25,B201906934,Final,Residential Pools and Spas,maricopa,AZ
2912,2486.0,2019-07-25,B201906905,Final,Residential Pools and Spas,maricopa,AZ
2913,2487.0,2019-07-25,B201906903,Final,Residential Pools and Spas,maricopa,AZ
2914,2488.0,2019-07-25,B201906902,Final,Residential Pools and Spas,maricopa,AZ
2915,2489.0,2019-07-25,B201906901,Final,Residential Pools and Spas,maricopa,AZ
2916,2490.0,2019-07-25,B201906899,Final,Residential Pools and Spas,maricopa,AZ
2917,2491.0,2019-07-24,B201906859,Final,Residential Pools and Spas,maricopa,AZ
2918,2492.0,2019-07-24,B201906858,Final,Residential Pools and Spas,maricopa,AZ
2919,2493.0,2019-07-23,B201906834,Final,Residential Pools and Spas,maricopa,AZ
2920,2494.0,2019-07-23,B201906823,Final,Residential Pools and Spas,maricopa,AZ
2921,2495.0,2019-07-23,B201906822,Final,Residential Pools and Spas,maricopa,AZ
2922,2496.0,2019-07-23,B201906819,Final,Residential Pools and Spas,maricopa,AZ
2923,2497.0,2019-07-22,B201906781,Final,Residential Pools and Spas,maricopa,AZ
2924,2498.0,2019-07-19,B201906709,Final,Residential Pools and Spas,maricopa,AZ
2925,2499.0,2019-07-19,B201906705,Final,Residential Pools and Spas,maricopa,AZ
2926,2500.0,2019-07-18,B201906637,Terminate,Residential Pools and Spas,maricopa,AZ
2927,2501.0,2019-07-18,B201906668,Final,Residential Pools and Spas,maricopa,AZ
2928,2502.0,2019-07-18,B201906667,Final,Residential Pools and Spas,maricopa,AZ
2929,2503.0,2019-07-18,B201906648,Final,Residential Pools and Spas,maricopa,AZ
2930,2504.0,2019-07-18,B201906646,Final,Residential Pools and Spas,maricopa,AZ
2931,2505.0,2019-07-18,B201906636,Final,Residential Pools and Spas,maricopa,AZ
2932,2506.0,2019-07-17,B201906634,Final,Residential Pools and Spas,maricopa,AZ
2933,2507.0,2019-07-17,B201906610,Reissued,Residential Pools and Spas,maricopa,AZ
2934,2508.0,2019-07-17,B201906602,Final,Residential Pools and Spas,maricopa,AZ
2935,2509.0,2019-07-17,B201906601,Final,Residential Pools and Spas,maricopa,AZ
2936,2510.0,2019-07-17,B201906600,Final,Residential Pools and Spas,maricopa,AZ
2937,2511.0,2019-07-16,B201906574,Final,Residential Pools and Spas,maricopa,AZ
2938,2512.0,2019-07-16,B201906558,Issued,Residential Pools and Spas,maricopa,AZ
2939,2513.0,2019-07-15,B201906532,Final,Residential Pools and Spas,maricopa,AZ
2940,2514.0,2019-07-12,B201906462,Final,Residential Pools and Spas,maricopa,AZ
2941,2515.0,2019-07-11,B201906444,Final,Residential Pools and Spas,maricopa,AZ
2942,2516.0,2019-07-11,B201906436,Final,Residential Pools and Spas,maricopa,AZ
2943,2517.0,2019-07-11,B201906427,Issued,Residential Pools and Spas,maricopa,AZ
2944,2518.0,2019-07-11,B201906426,Final,Residential Pools and Spas,maricopa,AZ
2945,2519.0,2019-07-11,B201906425,Terminate,Residential Pools and Spas,maricopa,AZ
2946,2520.0,2019-07-10,B201906380,Final,Residential Pools and Spas,maricopa,AZ
2947,2521.0,2019-07-10,B201906373,Final,Residential Pools and Spas,maricopa,AZ
2948,2522.0,2019-07-10,B201906371,Final,Residential Pools and Spas,maricopa,AZ
2949,2523.0,2019-07-09,B201906358,Final,Residential Pools and Spas,maricopa,AZ
2950,2524.0,2019-07-09,B201906338,Final,Residential Pools and Spas,maricopa,AZ
2951,2525.0,2019-07-08,B201906313,Final,Residential Pools and Spas,maricopa,AZ
2952,2526.0,2019-07-08,B201906297,Final,Residential Pools and Spas,maricopa,AZ
2953,2527.0,2019-07-05,B201906276,Final,Residential Pools and Spas,maricopa,AZ
2954,2528.0,2019-07-05,B201906273,Final,Residential Pools and Spas,maricopa,AZ
2955,2529.0,2019-07-05,B201906272,Final,Residential Pools and Spas,maricopa,AZ
2956,2530.0,2019-07-05,B201906269,Final,Residential Pools and Spas,maricopa,AZ
2957,2531.0,2019-07-05,B201906258,Final,Residential Pools and Spas,maricopa,AZ
2958,2532.0,2019-07-03,B201906237,Final,Residential Pools and Spas,maricopa,AZ
2959,2533.0,2019-07-03,B201906225,Final,Residential Pools and Spas,maricopa,AZ
2960,2534.0,2019-07-02,B201906207,Terminate,Residential Pools and Spas,maricopa,AZ
2961,2535.0,2019-07-02,B201906206,Final,Residential Pools and Spas,maricopa,AZ
2962,2536.0,2019-07-02,B201906175,Final,Residential Pools and Spas,maricopa,AZ
2963,2537.0,2019-07-02,B201906174,Final,Residential Pools and Spas,maricopa,AZ
2964,2538.0,2019-07-02,B201906172,Final,Residential Pools and Spas,maricopa,AZ
2965,2539.0,2019-07-01,B201906163,Final,Residential Pools and Spas,maricopa,AZ
2966,2540.0,2019-07-01,B201906158,Final,Residential Pools and Spas,maricopa,AZ
2967,2541.0,2019-07-01,B201906157,Final,Residential Pools and Spas,maricopa,AZ
2968,2542.0,2019-07-01,B201906156,Final,Residential Pools and Spas,maricopa,AZ
2969,2543.0,2019-07-01,B201906141,Final,Residential Pools and Spas,maricopa,AZ
2970,2544.0,2019-06-28,B201906107,Issued,Residential Pools and Spas,maricopa,AZ
2971,2545.0,2019-06-28,B201906106,Final,Residential Pools and Spas,maricopa,AZ
2972,2546.0,2019-06-28,B201906105,Final,Residential Pools and Spas,maricopa,AZ
2973,2547.0,2019-06-28,B201906104,Final,Residential Pools and Spas,maricopa,AZ
2974,2548.0,2019-06-28,B201906101,Final,Residential Pools and Spas,maricopa,AZ
2975,2549.0,2019-06-27,B201906154,Final,Residential Pools and Spas,maricopa,AZ
2976,2550.0,2019-06-27,B201906025,Final,Residential Pools and Spas,maricopa,AZ
2977,2551.0,2019-06-27,B201906002,Final,Residential Pools and Spas,maricopa,AZ
2978,2552.0,2019-06-27,B201905999,Final,Residential Pools and Spas,maricopa,AZ
2979,2553.0,2019-06-25,B201905941,Reissued,Residential Pools and Spas,maricopa,AZ
2980,2554.0,2019-06-25,B201905894,Final,Residential Pools and Spas,maricopa,AZ
2981,2555.0,2019-06-25,B201905868,Final,Residential Pools and Spas,maricopa,AZ
2982,2556.0,2019-06-25,B201905867,Final,Residential Pools and Spas,maricopa,AZ
2983,2557.0,2019-06-20,B201905776,Final,Residential Pools and Spas,maricopa,AZ
2984,2558.0,2019-06-20,B201905772,Final,Residential Pools and Spas,maricopa,AZ
2985,2559.0,2019-06-20,B201905766,Final,Residential Pools and Spas,maricopa,AZ
2986,2560.0,2019-06-20,B201905763,Final,Residential Pools and Spas,maricopa,AZ
2987,2561.0,2019-06-20,B201905743,Final,Residential Pools and Spas,maricopa,AZ
2988,2562.0,2019-06-19,B201905732,Final,Residential Pools and Spas,maricopa,AZ
2989,2563.0,2019-06-19,B201905709,Final,Residential Pools and Spas,maricopa,AZ
2990,2564.0,2019-06-19,B201905708,Final,Residential Pools and Spas,maricopa,AZ
2991,2565.0,2019-06-19,B201905707,Final,Residential Pools and Spas,maricopa,AZ
2992,2566.0,2019-06-19,B201905706,Final,Residential Pools and Spas,maricopa,AZ
2993,2567.0,2019-06-19,B201905704,Final,Residential Pools and Spas,maricopa,AZ
2994,2568.0,2019-06-18,B201905693,Final,Residential Pools and Spas,maricopa,AZ
2995,2569.0,2019-06-18,B201905692,Issued,Residential Pools and Spas,maricopa,AZ
2996,2570.0,2019-06-18,B201905683,Final,Residential Pools and Spas,maricopa,AZ
2997,2571.0,2019-06-18,B201905680,Final,Residential Pools and Spas,maricopa,AZ
2998,2572.0,2019-06-18,B201905664,Final,Residential Pools and Spas,maricopa,AZ
2999,2573.0,2019-06-18,B201905662,Reissued,Residential Pools and Spas,maricopa,AZ
3000,2574.0,2019-06-18,B201905660,Final,Residential Pools and Spas,maricopa,AZ
3001,2575.0,2019-06-18,B201905658,Final,Residential Pools and Spas,maricopa,AZ
3002,2576.0,2019-06-18,B201905653,Final,Residential Pools and Spas,maricopa,AZ
3003,2577.0,2019-06-17,B201905620,Terminate,Residential Pools and Spas,maricopa,AZ
3004,2578.0,2019-06-17,B201905612,Final,Residential Pools and Spas,maricopa,AZ
3005,2579.0,2019-06-17,B201905611,Final,Residential Pools and Spas,maricopa,AZ
3006,2580.0,2019-06-17,B201905609,Final,Residential Pools and Spas,maricopa,AZ
3007,2581.0,2019-06-13,B201905522,Final,Residential Pools and Spas,maricopa,AZ
3008,2582.0,2019-06-13,B201905520,Final,Residential Pools and Spas,maricopa,AZ
3009,2583.0,2019-06-13,B201905515,Final,Residential Pools and Spas,maricopa,AZ
3010,2584.0,2019-06-13,B201905507,Issued,Residential Pools and Spas,maricopa,AZ
3011,2585.0,2019-06-13,B201905502,Final,Residential Pools and Spas,maricopa,AZ
3012,2586.0,2019-06-13,B201905490,Final,Residential Pools and Spas,maricopa,AZ
3013,2587.0,2019-06-13,B201905483,Final,Residential Pools and Spas,maricopa,AZ
3014,2588.0,2019-06-13,B201905479,Reissued,Residential Pools and Spas,maricopa,AZ
3015,2589.0,2019-06-13,B201905474,Final,Residential Pools and Spas,maricopa,AZ
3016,2590.0,2019-06-12,B201905454,Final,Residential Pools and Spas,maricopa,AZ
3017,2591.0,2019-06-12,B201905452,Final,Residential Pools and Spas,maricopa,AZ
3018,2592.0,2019-06-11,B201905401,Terminate,Residential Pools and Spas,maricopa,AZ
3019,2593.0,2019-06-10,B201905334,Final,Residential Pools and Spas,maricopa,AZ
3020,2594.0,2019-06-10,B201905331,Final,Residential Pools and Spas,maricopa,AZ
3021,2595.0,2019-06-07,B201905306,Final,Residential Pools and Spas,maricopa,AZ
3022,2596.0,2019-06-07,B201905302,Final,Residential Pools and Spas,maricopa,AZ
3023,2597.0,2019-06-07,B201905301,Final,Residential Pools and Spas,maricopa,AZ
3024,2598.0,2019-06-06,B201905245,Final,Residential Pools and Spas,maricopa,AZ
3025,2599.0,2019-06-06,B201905243,Final,Residential Pools and Spas,maricopa,AZ
3026,2600.0,2019-06-06,B201905237,Final,Residential Pools and Spas,maricopa,AZ
3027,2601.0,2019-06-05,B201905193,Final,Residential Pools and Spas,maricopa,AZ
3028,2602.0,2019-06-05,B201905191,Final,Residential Pools and Spas,maricopa,AZ
3029,2603.0,2019-06-05,B201905171,Final,Residential Pools and Spas,maricopa,AZ
3030,2604.0,2019-06-05,B201905170,Final,Residential Pools and Spas,maricopa,AZ
3031,2605.0,2019-06-05,B201905169,Final,Residential Pools and Spas,maricopa,AZ
3032,2606.0,2019-06-05,B201905167,Final,Residential Pools and Spas,maricopa,AZ
3033,2607.0,2019-06-04,B201905135,Final,Residential Pools and Spas,maricopa,AZ
3034,2608.0,2019-06-04,B201905118,Final,Residential Pools and Spas,maricopa,AZ
3035,2609.0,2019-06-04,B201905116,Final,Residential Pools and Spas,maricopa,AZ
3036,2610.0,2019-06-04,B201905114,Final,Residential Pools and Spas,maricopa,AZ
3037,2611.0,2019-06-03,B201905104,Final,Residential Pools and Spas,maricopa,AZ
3038,2612.0,2019-06-03,B201905084,Final,Residential Pools and Spas,maricopa,AZ
3039,2613.0,2019-05-31,B201905076,Final,Residential Pools and Spas,maricopa,AZ
3040,2614.0,2019-05-31,B201905044,Final,Residential Pools and Spas,maricopa,AZ
3041,2615.0,2019-05-31,B201905031,Final,Residential Pools and Spas,maricopa,AZ
3042,2616.0,2019-05-31,B201905030,Final,Residential Pools and Spas,maricopa,AZ
3043,2617.0,2019-05-31,B201905029,Final,Residential Pools and Spas,maricopa,AZ
3044,2618.0,2019-05-31,B201905028,Final,Residential Pools and Spas,maricopa,AZ
3045,2619.0,2019-05-31,B201905027,Final,Residential Pools and Spas,maricopa,AZ
3046,2620.0,2019-05-31,B201905026,Final,Residential Pools and Spas,maricopa,AZ
3047,2621.0,2019-05-31,B201905023,Final,Residential Pools and Spas,maricopa,AZ
3048,2622.0,2019-05-31,B201905022,Final,Residential Pools and Spas,maricopa,AZ
3049,2623.0,2019-05-30,B201905012,Final,Residential Pools and Spas,maricopa,AZ
3050,2624.0,2019-05-30,B201905009,Final,Residential Pools and Spas,maricopa,AZ
3051,2625.0,2019-05-29,B201904968,Final,Residential Pools and Spas,maricopa,AZ
3052,2626.0,2019-05-29,B201904953,Final,Residential Pools and Spas,maricopa,AZ
3053,2627.0,2019-05-29,B201904938,Final,Residential Pools and Spas,maricopa,AZ
3054,2628.0,2019-05-28,B201905048,Final,Residential Pools and Spas,maricopa,AZ
3055,2629.0,2019-05-28,B201904926,Final,Residential Pools and Spas,maricopa,AZ
3056,2630.0,2019-05-28,B201904917,Final,Residential Pools and Spas,maricopa,AZ
3057,2631.0,2019-05-24,B201904878,Initialized,Residential Pools and Spas,maricopa,AZ
3058,2632.0,2019-05-24,B201904855,Final,Residential Pools and Spas,maricopa,AZ
3059,2633.0,2019-05-24,B201904853,Final,Residential Pools and Spas,maricopa,AZ
3060,2634.0,2019-05-23,B201904810,Final,Residential Pools and Spas,maricopa,AZ
3061,2635.0,2019-05-23,B201904805,Final,Residential Pools and Spas,maricopa,AZ
3062,2636.0,2019-05-22,B201904757,Final,Residential Pools and Spas,maricopa,AZ
3063,2637.0,2019-05-22,B201904753,Final,Residential Pools and Spas,maricopa,AZ
3064,2638.0,2019-05-22,B201904740,Final,Residential Pools and Spas,maricopa,AZ
3065,2639.0,2019-05-22,B201904733,Final,Residential Pools and Spas,maricopa,AZ
3066,2640.0,2019-05-20,B201904677,Issued,Residential Pools and Spas,maricopa,AZ
3067,2641.0,2019-05-20,B201904668,Final,Residential Pools and Spas,maricopa,AZ
3068,2642.0,2019-05-20,B201904665,Final,Residential Pools and Spas,maricopa,AZ
3069,2643.0,2019-05-20,B201904645,Final,Residential Pools and Spas,maricopa,AZ
3070,2644.0,2019-05-17,B201905541,Issued,Residential Pools and Spas,maricopa,AZ
3071,2645.0,2019-05-17,B201904629,Issued,Residential Pools and Spas,maricopa,AZ
3072,2646.0,2019-05-17,B201904628,Final,Residential Pools and Spas,maricopa,AZ
3073,2647.0,2019-05-17,B201904625,Final,Residential Pools and Spas,maricopa,AZ
3074,2648.0,2019-05-17,B201904623,Final,Residential Pools and Spas,maricopa,AZ
3075,2649.0,2019-05-17,B201904622,Final,Residential Pools and Spas,maricopa,AZ
3076,2650.0,2019-05-17,B201904620,Final,Residential Pools and Spas,maricopa,AZ
3077,2651.0,2019-05-17,B201904618,Final,Residential Pools and Spas,maricopa,AZ
3078,2652.0,2019-05-17,B201904616,Final,Residential Pools and Spas,maricopa,AZ
3079,2653.0,2019-05-16,B201904578,Final,Residential Pools and Spas,maricopa,AZ
3080,2654.0,2019-05-16,B201904554,Final,Residential Pools and Spas,maricopa,AZ
3081,2655.0,2019-05-16,B201904553,Final,Residential Pools and Spas,maricopa,AZ
3082,2656.0,2019-05-15,B201904523,Terminate,Residential Pools and Spas,maricopa,AZ
3083,2657.0,2019-05-15,B201904512,Final,Residential Pools and Spas,maricopa,AZ
3084,2658.0,2019-05-15,B201904503,Final,Residential Pools and Spas,maricopa,AZ
3085,2659.0,2019-05-14,B201904494,Issued,Residential Pools and Spas,maricopa,AZ
3086,2660.0,2019-05-14,B201904471,Reissued,Residential Pools and Spas,maricopa,AZ
3087,2661.0,2019-05-14,B201904469,Final,Residential Pools and Spas,maricopa,AZ
3088,2662.0,2019-05-14,B201904467,Final,Residential Pools and Spas,maricopa,AZ
3089,2663.0,2019-05-14,B201904463,Final,Residential Pools and Spas,maricopa,AZ
3090,2664.0,2019-05-14,B201904461,Final,Residential Pools and Spas,maricopa,AZ
3091,2665.0,2019-05-14,B201904459,Final,Residential Pools and Spas,maricopa,AZ
3092,2666.0,2019-05-13,B201904446,QC OTC,Residential Pools and Spas,maricopa,AZ
3093,2667.0,2019-05-13,B201904442,Final,Residential Pools and Spas,maricopa,AZ
3094,2668.0,2019-05-13,B201904437,Final,Residential Pools and Spas,maricopa,AZ
3095,2669.0,2019-05-13,B201904425,Final,Residential Pools and Spas,maricopa,AZ
3096,2670.0,2019-05-13,B201904417,Final,Residential Pools and Spas,maricopa,AZ
3097,2671.0,2019-05-13,B201904414,Final,Residential Pools and Spas,maricopa,AZ
3098,2672.0,2019-05-10,B201904381,QC OTC,Residential Pools and Spas,maricopa,AZ
3099,2673.0,2019-05-10,B201904376,Final,Residential Pools and Spas,maricopa,AZ
3100,2674.0,2019-05-09,B201904330,Final,Residential Pools and Spas,maricopa,AZ
3101,2675.0,2019-05-09,B201904321,Final,Residential Pools and Spas,maricopa,AZ
3102,2676.0,2019-05-08,B201904297,QC OTC,Residential Pools and Spas,maricopa,AZ
3103,2677.0,2019-05-08,B201904263,Final,Residential Pools and Spas,maricopa,AZ
3104,2678.0,2019-05-07,B201904227,Final,Residential Pools and Spas,maricopa,AZ
3105,2679.0,2019-05-06,B201904213,Final,Residential Pools and Spas,maricopa,AZ
3106,2680.0,2019-05-06,B201904181,Final,Residential Pools and Spas,maricopa,AZ
3107,2681.0,2019-05-04,B201904881,Final,Residential Pools and Spas,maricopa,AZ
3108,2682.0,2019-05-03,B201904666,Final,Residential Pools and Spas,maricopa,AZ
3109,2683.0,2019-05-03,B201904135,Final,Residential Pools and Spas,maricopa,AZ
3110,2684.0,2019-05-02,B201904101,Final,Residential Pools and Spas,maricopa,AZ
3111,2685.0,2019-05-02,B201904090,Final,Residential Pools and Spas,maricopa,AZ
3112,2686.0,2019-05-02,B201904081,Final,Residential Pools and Spas,maricopa,AZ
3113,2687.0,2019-05-02,B201904080,Final,Residential Pools and Spas,maricopa,AZ
3114,2688.0,2019-05-01,B201904045,Final,Residential Pools and Spas,maricopa,AZ
3115,2689.0,2019-04-30,B201904018,Final,Residential Pools and Spas,maricopa,AZ
3116,2690.0,2019-04-30,B201904016,Final,Residential Pools and Spas,maricopa,AZ
3117,2691.0,2019-04-30,B201904004,Terminate,Residential Pools and Spas,maricopa,AZ
3118,2692.0,2019-04-30,B201904002,Issued,Residential Pools and Spas,maricopa,AZ
3119,2693.0,2019-04-30,B201903990,Final,Residential Pools and Spas,maricopa,AZ
3120,2694.0,2019-04-30,B201903989,Final,Residential Pools and Spas,maricopa,AZ
3121,2695.0,2019-04-30,B201903988,Final,Residential Pools and Spas,maricopa,AZ
3122,2696.0,2019-04-30,B201903987,Final,Residential Pools and Spas,maricopa,AZ
3123,2697.0,2019-04-30,B201903984,Final,Residential Pools and Spas,maricopa,AZ
3124,2698.0,2019-04-29,B201903952,Final,Residential Pools and Spas,maricopa,AZ
3125,2699.0,2019-04-29,B201903943,Final,Residential Pools and Spas,maricopa,AZ
3126,2700.0,2019-04-29,B201903942,Final,Residential Pools and Spas,maricopa,AZ
3127,2701.0,2019-04-29,B201903929,Final,Residential Pools and Spas,maricopa,AZ
3128,2702.0,2019-04-26,B201909106,Final,Residential Pools and Spas,maricopa,AZ
3129,2703.0,2019-04-26,B201903918,Final,Residential Pools and Spas,maricopa,AZ
3130,2704.0,2019-04-26,B201903894,Final,Residential Pools and Spas,maricopa,AZ
3131,2705.0,2019-04-25,B201903869,Issued,Residential Pools and Spas,maricopa,AZ
3132,2706.0,2019-04-24,B201903832,Terminate,Residential Pools and Spas,maricopa,AZ
3133,2707.0,2019-04-24,B201903810,Final,Residential Pools and Spas,maricopa,AZ
